# step, energy, mass, x-momentum, y-momentum, z-momentum 
13856 1.2446978e+04 7.5024158e-02 2.3958596e+01 5.7603981e+00 0.0000000e+00
13857 1.2456650e+04 7.6769650e-02 2.4400616e+01 5.8818686e+00 0.0000000e+00
13858 1.2588920e+04 7.8155876e-02 2.4621405e+01 6.0655367e+00 0.0000000e+00
13859 1.2623736e+04 8.0869054e-02 2.5318755e+01 6.2314058e+00 0.0000000e+00
13860 1.2626338e+04 8.3553336e-02 2.6085716e+01 6.2253317e+00 0.0000000e+00
13861 1.2882163e+04 8.6635456e-02 2.7234752e+01 6.1656618e+00 0.0000000e+00
13862 1.3142996e+04 8.8360975e-02 2.7842608e+01 6.0892241e+00 0.0000000e+00
13863 1.3427477e+04 9.1681118e-02 2.8920511e+01 6.0020025e+00 0.0000000e+00
13864 1.3598297e+04 9.3731054e-02 2.9846451e+01 5.9204281e+00 0.0000000e+00
13865 1.3676359e+04 9.4516202e-02 3.0457057e+01 5.7705196e+00 0.0000000e+00
13866 1.3695708e+04 9.4837607e-02 3.0938361e+01 5.6036532e+00 0.0000000e+00
13867 1.3735826e+04 9.5574716e-02 3.1553202e+01 5.4128946e+00 0.0000000e+00
13868 1.3775805e+04 9.6349261e-02 3.2279114e+01 5.0246548e+00 0.0000000e+00
13869 1.3613251e+04 9.5275934e-02 3.2034847e+01 4.8158361e+00 0.0000000e+00
13870 1.3466574e+04 9.4237762e-02 3.1662241e+01 4.6087382e+00 0.0000000e+00
13871 1.3395103e+04 9.5599342e-02 3.1939343e+01 4.4796605e+00 0.0000000e+00
13872 1.3413302e+04 9.7447752e-02 3.2505327e+01 4.3736165e+00 0.0000000e+00
13873 1.3208551e+04 9.6271944e-02 3.1787980e+01 4.2924167e+00 0.0000000e+00
13874 1.3044860e+04 9.4777323e-02 3.1096042e+01 4.2704944e+00 0.0000000e+00
13875 1.2983766e+04 9.3080516e-02 3.0474528e+01 4.1986975e+00 0.0000000e+00
13876 1.2938109e+04 9.1018624e-02 2.9713589e+01 4.1313873e+00 0.0000000e+00
13877 1.2597368e+04 8.8711391e-02 2.8817426e+01 4.0609988e+00 0.0000000e+00
13878 1.2158684e+04 8.5325000e-02 2.7399591e+01 3.9289719e+00 0.0000000e+00
13879 1.1918948e+04 8.2068651e-02 2.6093811e+01 3.8707660e+00 0.0000000e+00
13880 1.1852936e+04 7.9827202e-02 2.5466275e+01 3.8649847e+00 0.0000000e+00
13881 1.1976827e+04 7.9611372e-02 2.5637778e+01 3.8912705e+00 0.0000000e+00
13882 1.2128616e+04 8.0567714e-02 2.5844686e+01 3.7864326e+00 0.0000000e+00
13883 1.2453460e+04 8.2977340e-02 2.6488920e+01 3.7058713e+00 0.0000000e+00
13884 1.2925603e+04 8.7123089e-02 2.7372550e+01 3.6718997e+00 0.0000000e+00
13885 1.3337938e+04 9.0668582e-02 2.7966376e+01 3.6626775e+00 0.0000000e+00
13886 1.3749207e+04 9.3661989e-02 2.8452383e+01 3.7423787e+00 0.0000000e+00
13887 1.4193975e+04 9.8114736e-02 3.0016722e+01 3.8137489e+00 0.0000000e+00
13888 1.4650918e+04 1.0245967e-01 3.1856062e+01 3.8954784e+00 0.0000000e+00
13889 1.5188880e+04 1.0673908e-01 3.3517196e+01 4.0309777e+00 0.0000000e+00
13890 1.5680433e+04 1.1077865e-01 3.5014416e+01 4.1602286e+00 0.0000000e+00
13891 1.6039825e+04 1.1399231e-01 3.6216554e+01 4.2845402e+00 0.0000000e+00
13892 1.7246644e+04 1.1068942e-01 3.6175331e+01 4.2529910e+00 0.0000000e+00
13893 1.7999986e+04 1.1052136e-01 3.8426717e+01 4.4502330e+00 0.0000000e+00
13894 1.8384731e+04 1.1197516e-01 3.9342745e+01 4.7301595e+00 0.0000000e+00
13895 1.8181066e+04 1.0949008e-01 3.8546743e+01 4.9299009e+00 0.0000000e+00
13896 1.6938818e+04 1.0707569e-01 3.6405897e+01 4.9879326e+00 0.0000000e+00
13897 1.6480292e+04 1.0568226e-01 3.5356601e+01 4.8329028e+00 0.0000000e+00
13898 1.7017600e+04 1.0901327e-01 3.5908902e+01 5.1933828e+00 0.0000000e+00
13899 1.8649196e+04 1.1598263e-01 3.8660468e+01 5.6589820e+00 0.0000000e+00
13900 2.0022690e+04 1.2095687e-01 4.1072305e+01 6.0211450e+00 0.0000000e+00
13901 2.0576494e+04 1.2367586e-01 4.2434980e+01 6.0648764e+00 0.0000000e+00
13902 2.0981679e+04 1.2451919e-01 4.3171194e+01 6.1277632e+00 0.0000000e+00
13903 2.1819354e+04 1.2092464e-01 4.2648696e+01 6.2078878e+00 0.0000000e+00
13904 2.2839266e+04 1.1326129e-01 4.3748950e+01 6.3575478e+00 0.0000000e+00
13905 2.3671307e+04 1.1156622e-01 4.4226614e+01 6.5552738e+00 0.0000000e+00
13906 2.4799135e+04 1.1254967e-01 4.5425366e+01 6.7911558e+00 0.0000000e+00
13907 2.5959453e+04 1.1559620e-01 4.7428097e+01 6.9301288e+00 0.0000000e+00
13908 2.7342356e+04 1.1592682e-01 4.9075789e+01 6.9494385e+00 0.0000000e+00
13909 2.9029921e+04 1.2010162e-01 5.1623974e+01 6.7705464e+00 0.0000000e+00
13910 2.9397950e+04 1.1943518e-01 5.1890368e+01 7.2487614e+00 0.0000000e+00
13911 2.9086904e+04 1.1711909e-01 5.1018751e+01 7.7510371e+00 0.0000000e+00
13912 2.6656673e+04 1.0964111e-01 4.6424917e+01 8.4745201e+00 0.0000000e+00
13913 2.4482803e+04 1.0255671e-01 4.2323572e+01 9.5349711e+00 0.0000000e+00
13914 2.1521923e+04 9.3618434e-02 3.5933572e+01 1.0441996e+01 0.0000000e+00
13915 2.1063262e+04 9.4191880e-02 3.3560595e+01 1.1162235e+01 0.0000000e+00
13916 2.1246647e+04 1.0222489e-01 3.4495985e+01 1.1376446e+01 0.0000000e+00
13917 2.1332609e+04 1.0590000e-01 3.6538310e+01 1.1202667e+01 0.0000000e+00
13918 2.1040731e+04 1.0451267e-01 3.6561125e+01 1.0683240e+01 0.0000000e+00
13919 1.9690065e+04 1.0215384e-01 3.5345557e+01 1.0332630e+01 0.0000000e+00
13920 1.8812577e+04 1.0373863e-01 3.5672199e+01 1.0012078e+01 0.0000000e+00
13921 1.8852247e+04 1.0653427e-01 3.6656361e+01 1.0142023e+01 0.0000000e+00
13922 1.9013570e+04 1.0904355e-01 3.7712165e+01 1.0263146e+01 0.0000000e+00
13923 1.9219349e+04 1.1174189e-01 3.9322800e+01 1.0470359e+01 0.0000000e+00
13924 1.8985395e+04 1.1249269e-01 3.9802603e+01 1.1235056e+01 0.0000000e+00
13925 1.8869726e+04 1.1356162e-01 4.0067881e+01 1.1902645e+01 0.0000000e+00
13926 1.9044958e+04 1.1554186e-01 4.0393578e+01 1.2022574e+01 0.0000000e+00
13927 1.9807466e+04 1.1754313e-01 4.1715324e+01 1.0757020e+01 0.0000000e+00
13928 2.0228009e+04 1.1633721e-01 4.2300952e+01 1.0554362e+01 0.0000000e+00
13929 2.0418019e+04 1.1566356e-01 4.2659170e+01 1.1677621e+01 0.0000000e+00
13930 2.1023575e+04 1.1739473e-01 4.3466223e+01 1.2824144e+01 0.0000000e+00
13931 2.1723725e+04 1.1722707e-01 4.3907127e+01 1.2949015e+01 0.0000000e+00
13932 2.1991818e+04 1.1735226e-01 4.4049596e+01 1.1989654e+01 0.0000000e+00
13933 2.1180476e+04 1.1571324e-01 4.2598790e+01 1.0911590e+01 0.0000000e+00
13934 2.1279188e+04 1.1474754e-01 4.2052737e+01 1.0246926e+01 0.0000000e+00
13935 2.0125676e+04 1.0988836e-01 3.9629157e+01 9.7173129e+00 0.0000000e+00
13936 1.8874493e+04 1.0396374e-01 3.7139634e+01 9.3286228e+00 0.0000000e+00
13937 1.7967959e+04 9.9479861e-02 3.5329508e+01 9.2287758e+00 0.0000000e+00
13938 1.7364767e+04 9.7563608e-02 3.4387642e+01 9.1536247e+00 0.0000000e+00
13939 1.7668318e+04 9.4224271e-02 3.3256584e+01 8.9784139e+00 0.0000000e+00
13940 1.8286660e+04 9.0314572e-02 3.2506648e+01 8.6600274e+00 0.0000000e+00
13941 1.9625500e+04 9.2742380e-02 3.4051539e+01 8.2151514e+00 0.0000000e+00
13942 2.1169154e+04 9.6252315e-02 3.6173271e+01 7.9252238e+00 0.0000000e+00
13943 2.2732293e+04 1.0022894e-01 3.8484545e+01 7.9124599e+00 0.0000000e+00
13944 2.3920586e+04 1.0368475e-01 4.0472098e+01 8.0516292e+00 0.0000000e+00
13945 2.4748399e+04 1.0716618e-01 4.2159502e+01 8.3188116e+00 0.0000000e+00
13946 2.5647202e+04 1.1167752e-01 4.4094802e+01 8.5440452e+00 0.0000000e+00
13947 2.5995049e+04 1.1505593e-01 4.5618771e+01 8.6695196e+00 0.0000000e+00
13948 2.6335593e+04 1.1709639e-01 4.6793427e+01 8.7108186e+00 0.0000000e+00
13949 2.6537068e+04 1.1847016e-01 4.7490131e+01 8.4173646e+00 0.0000000e+00
13950 2.5627125e+04 1.1670799e-01 4.6189563e+01 8.4347267e+00 0.0000000e+00
13951 2.5355381e+04 1.1794340e-01 4.5860690e+01 8.7100599e+00 0.0000000e+00
13952 2.3103151e+04 1.1282166e-01 4.1843119e+01 9.2446468e+00 0.0000000e+00
13953 2.0970236e+04 1.0784153e-01 3.7386101e+01 9.4968953e+00 0.0000000e+00
13954 2.0529221e+04 1.0981407e-01 3.6654196e+01 9.9335807e+00 0.0000000e+00
13955 2.0637616e+04 1.1336492e-01 3.7239754e+01 1.0656051e+01 0.0000000e+00
13956 2.1921734e+04 1.1854685e-01 3.9419400e+01 1.0879028e+01 0.0000000e+00
13957 2.2642684e+04 1.2222458e-01 4.0752609e+01 1.0570666e+01 0.0000000e+00
13958 2.2621279e+04 1.2349818e-01 4.0795177e+01 9.5655974e+00 0.0000000e+00
13959 2.2528725e+04 1.2514961e-01 4.1122232e+01 9.3663045e+00 0.0000000e+00
13960 2.0946349e+04 1.2226863e-01 3.8690841e+01 9.4846076e+00 0.0000000e+00
13961 1.9323843e+04 1.1965954e-01 3.6199553e+01 9.8473031e+00 0.0000000e+00
13962 1.7830012e+04 1.1794494e-01 3.2490000e+01 1.0478053e+01 0.0000000e+00
13963 1.7451012e+04 1.2087735e-01 3.3211466e+01 1.0698398e+01 0.0000000e+00
13964 1.7725616e+04 1.1908169e-01 3.4523862e+01 1.0763415e+01 0.0000000e+00
13965 1.8006652e+04 1.1623263e-01 3.5589211e+01 1.0756330e+01 0.0000000e+00
13966 1.8524620e+04 1.1184221e-01 3.5829600e+01 1.0549806e+01 0.0000000e+00
13967 1.8766336e+04 1.0763374e-01 3.5419339e+01 1.0373967e+01 0.0000000e+00
13968 1.8733891e+04 1.0486872e-01 3.4964620e+01 9.8860027e+00 0.0000000e+00
13969 1.9068604e+04 1.0380037e-01 3.5486333e+01 9.4059401e+00 0.0000000e+00
13970 1.9665013e+04 1.0383811e-01 3.5858335e+01 9.0019530e+00 0.0000000e+00
13971 1.9853332e+04 1.0321857e-01 3.5672917e+01 8.3575765e+00 0.0000000e+00
13972 1.9860384e+04 1.0141485e-01 3.5017280e+01 7.7252713e+00 0.0000000e+00
13973 1.9913050e+04 1.0082182e-01 3.4781118e+01 7.0580655e+00 0.0000000e+00
13974 2.0017216e+04 1.0129643e-01 3.5022042e+01 6.2537593e+00 0.0000000e+00
13975 1.9960192e+04 1.0126800e-01 3.5097824e+01 5.4354992e+00 0.0000000e+00
13976 1.8752765e+04 9.6468090e-02 3.2999393e+01 5.4515810e+00 0.0000000e+00
13977 1.6401929e+04 8.9388803e-02 2.9056776e+01 5.6666565e+00 0.0000000e+00
13978 1.5280234e+04 8.6248145e-02 2.6958920e+01 5.6941341e+00 0.0000000e+00
13979 1.4789468e+04 8.5285888e-02 2.6064029e+01 5.6826959e+00 0.0000000e+00
13980 1.4045114e+04 8.2802323e-02 2.4753943e+01 5.5897833e+00 0.0000000e+00
13981 1.3463541e+04 8.2418658e-02 2.4129107e+01 5.5266395e+00 0.0000000e+00
13982 1.3028720e+04 8.3118009e-02 2.3937082e+01 5.3966973e+00 0.0000000e+00
13983 1.2682680e+04 8.4178790e-02 2.3862518e+01 5.1787071e+00 0.0000000e+00
13984 1.2383412e+04 8.7243717e-02 2.4066106e+01 4.9682930e+00 0.0000000e+00
13985 1.2272140e+04 9.0081150e-02 2.4471700e+01 4.7295033e+00 0.0000000e+00
13986 1.2156357e+04 9.1105361e-02 2.4223503e+01 4.5227085e+00 0.0000000e+00
13987 1.1888437e+04 9.1205645e-02 2.3915969e+01 4.4083399e+00 0.0000000e+00
13988 1.1678128e+04 9.1305435e-02 2.3631972e+01 4.3363660e+00 0.0000000e+00
13989 1.1586638e+04 9.1315183e-02 2.3404471e+01 4.2070670e+00 0.0000000e+00
13990 1.1538003e+04 9.1271663e-02 2.3227053e+01 4.0596242e+00 0.0000000e+00
13991 1.1474354e+04 9.0719321e-02 2.2998817e+01 3.9389877e+00 0.0000000e+00
13992 1.1422511e+04 8.8923104e-02 2.2524085e+01 3.7963229e+00 0.0000000e+00
13993 1.1393573e+04 8.8300395e-02 2.2407101e+01 3.6689851e+00 0.0000000e+00
13994 1.1419410e+04 8.7791252e-02 2.2427348e+01 3.6462393e+00 0.0000000e+00
13995 1.1292792e+04 8.7319869e-02 2.2525356e+01 3.6137911e+00 0.0000000e+00
13996 1.1123324e+04 8.6614222e-02 2.2533831e+01 3.5671547e+00 0.0000000e+00
13997 1.0938457e+04 8.5277261e-02 2.2280949e+01 3.5109929e+00 0.0000000e+00
13998 1.0666890e+04 8.3116547e-02 2.1822512e+01 3.4307037e+00 0.0000000e+00
13999 1.0609726e+04 8.1726279e-02 2.1800332e+01 3.3662250e+00 0.0000000e+00
14000 1.0669542e+04 8.1013511e-02 2.1945524e+01 3.3039797e+00 0.0000000e+00
14001 1.0713178e+04 8.0889457e-02 2.2054307e+01 3.2674926e+00 0.0000000e+00
14002 1.0790864e+04 8.0925318e-02 2.2330384e+01 3.2290710e+00 0.0000000e+00
14003 1.0992777e+04 8.1530925e-02 2.2797807e+01 3.2105736e+00 0.0000000e+00
14004 1.1306670e+04 8.2717458e-02 2.3354110e+01 3.2769614e+00 0.0000000e+00
14005 1.1571325e+04 8.5659488e-02 2.4404682e+01 3.4057057e+00 0.0000000e+00
14006 1.1418838e+04 8.5253439e-02 2.3893951e+01 3.4821612e+00 0.0000000e+00
14007 1.1232880e+04 8.3774625e-02 2.3861584e+01 3.5736546e+00 0.0000000e+00
14008 1.1094912e+04 8.3570514e-02 2.3672584e+01 3.6223445e+00 0.0000000e+00
14009 1.0864960e+04 8.3872353e-02 2.3933190e+01 3.6665872e+00 0.0000000e+00
14010 1.0533524e+04 8.1052263e-02 2.3462058e+01 3.6107572e+00 0.0000000e+00
14011 1.0287544e+04 7.9604953e-02 2.2752941e+01 3.5196829e+00 0.0000000e+00
14012 9.9763996e+03 7.8425982e-02 2.1941309e+01 3.4118625e+00 0.0000000e+00
14013 9.6809109e+03 7.9711887e-02 2.1977918e+01 3.2334550e+00 0.0000000e+00
14014 9.6104188e+03 8.0219582e-02 2.2250126e+01 3.1227897e+00 0.0000000e+00
14015 9.7484241e+03 8.2629393e-02 2.3135142e+01 3.0586130e+00 0.0000000e+00
14016 1.0004612e+04 8.6284634e-02 2.4564044e+01 3.0335438e+00 0.0000000e+00
14017 1.0197410e+04 8.8971642e-02 2.5559940e+01 3.0297586e+00 0.0000000e+00
14018 1.0411797e+04 9.1778747e-02 2.6597631e+01 3.1086682e+00 0.0000000e+00
14019 1.0543436e+04 9.4709203e-02 2.7638668e+01 3.2605235e+00 0.0000000e+00
14020 1.0583447e+04 9.7526552e-02 2.8456878e+01 3.3382515e+00 0.0000000e+00
14021 1.0437982e+04 9.8108815e-02 2.8277837e+01 3.3536295e+00 0.0000000e+00
14022 1.0225772e+04 9.9054686e-02 2.8413389e+01 3.2845378e+00 0.0000000e+00
14023 1.0099994e+04 9.9856033e-02 2.8455937e+01 3.2323964e+00 0.0000000e+00
14024 9.9357563e+03 9.7585637e-02 2.7618209e+01 3.2278692e+00 0.0000000e+00
14025 9.8534261e+03 9.3095758e-02 2.6135219e+01 3.2790973e+00 0.0000000e+00
14026 9.8459798e+03 9.0176267e-02 2.5279374e+01 3.3560146e+00 0.0000000e+00
14027 9.9474456e+03 8.6398611e-02 2.4419737e+01 3.3633835e+00 0.0000000e+00
14028 9.9999742e+03 8.4055294e-02 2.4014762e+01 3.3834227e+00 0.0000000e+00
14029 9.9382769e+03 8.2469779e-02 2.3667972e+01 3.4347273e+00 0.0000000e+00
14030 9.8235382e+03 8.3318137e-02 2.3923563e+01 3.5095471e+00 0.0000000e+00
14031 9.7482693e+03 8.3692330e-02 2.3939025e+01 3.5414255e+00 0.0000000e+00
14032 9.7331237e+03 8.3926777e-02 2.3939982e+01 3.6028663e+00 0.0000000e+00
14033 9.7844379e+03 8.4380384e-02 2.4068899e+01 3.6644697e+00 0.0000000e+00
14034 9.8611806e+03 8.4361672e-02 2.4032950e+01 3.7488671e+00 0.0000000e+00
14035 1.0150641e+04 8.4731407e-02 2.4159103e+01 3.8047506e+00 0.0000000e+00
14036 1.0335890e+04 8.2224898e-02 2.3319047e+01 3.8314622e+00 0.0000000e+00
14037 1.0428325e+04 8.0451542e-02 2.3345720e+01 3.8551485e+00 0.0000000e+00
14038 1.0500655e+04 7.9820258e-02 2.3358052e+01 3.8761746e+00 0.0000000e+00
14039 1.0573080e+04 7.9622268e-02 2.3561751e+01 3.9237596e+00 0.0000000e+00
14040 1.0615099e+04 8.0120461e-02 2.3765467e+01 3.9263538e+00 0.0000000e+00
14041 1.0712324e+04 8.0075205e-02 2.3859188e+01 3.8813084e+00 0.0000000e+00
14042 1.0543422e+04 7.5883623e-02 2.2711843e+01 3.8272803e+00 0.0000000e+00
14043 1.0512053e+04 7.4608852e-02 2.2516141e+01 3.8220362e+00 0.0000000e+00
14044 1.0456309e+04 7.4724350e-02 2.2624721e+01 3.8388229e+00 0.0000000e+00
14045 1.0411999e+04 7.5153487e-02 2.2874509e+01 3.8294701e+00 0.0000000e+00
14046 1.0300033e+04 7.4639987e-02 2.2841624e+01 3.7938256e+00 0.0000000e+00
14047 1.0113621e+04 7.3074626e-02 2.2493068e+01 3.7437172e+00 0.0000000e+00
14048 9.9140638e+03 7.1726500e-02 2.2070649e+01 3.7054508e+00 0.0000000e+00
14049 9.6476762e+03 6.9768003e-02 2.1391910e+01 3.6464829e+00 0.0000000e+00
14050 9.4725124e+03 6.8243956e-02 2.0670818e+01 3.6054537e+00 0.0000000e+00
14051 9.3817580e+03 6.6783455e-02 2.0002519e+01 3.5661517e+00 0.0000000e+00
14052 9.3217339e+03 6.6810268e-02 1.9435877e+01 3.5112593e+00 0.0000000e+00
14053 9.4415376e+03 6.6672655e-02 1.8993152e+01 3.4487588e+00 0.0000000e+00
14054 9.4752735e+03 6.7782915e-02 1.8842999e+01 3.4325363e+00 0.0000000e+00
14055 9.4591564e+03 6.9365153e-02 1.9014690e+01 3.4966777e+00 0.0000000e+00
14056 9.6687598e+03 7.2155740e-02 1.9782842e+01 3.6162739e+00 0.0000000e+00
14057 1.0308997e+04 7.6173210e-02 2.1765801e+01 3.8780771e+00 0.0000000e+00
14058 1.0822567e+04 7.9173479e-02 2.3136041e+01 4.1671606e+00 0.0000000e+00
14059 1.2049859e+04 8.3797109e-02 2.5493457e+01 4.2345372e+00 0.0000000e+00
14060 1.3006717e+04 8.6586432e-02 2.7540221e+01 4.4765548e+00 0.0000000e+00
14061 1.3744114e+04 9.0832140e-02 2.9684731e+01 4.7882353e+00 0.0000000e+00
14062 1.3729281e+04 9.2607149e-02 2.9990113e+01 4.9555855e+00 0.0000000e+00
14063 1.3873954e+04 9.4777893e-02 3.0545325e+01 4.8307697e+00 0.0000000e+00
14064 1.4255125e+04 9.7614796e-02 3.2090124e+01 4.8110154e+00 0.0000000e+00
14065 1.5277173e+04 1.0259725e-01 3.4554154e+01 4.7304671e+00 0.0000000e+00
14066 1.6430910e+04 1.0738998e-01 3.6956090e+01 4.7347636e+00 0.0000000e+00
14067 1.7318472e+04 1.1093270e-01 3.8798498e+01 4.7993494e+00 0.0000000e+00
14068 1.8369229e+04 1.1440997e-01 4.0958817e+01 4.9542554e+00 0.0000000e+00
14069 1.7949456e+04 1.1517080e-01 4.0584807e+01 5.1769604e+00 0.0000000e+00
14070 1.6047900e+04 1.1301661e-01 3.8001944e+01 5.2487509e+00 0.0000000e+00
14071 1.4838466e+04 1.1293918e-01 3.6678913e+01 5.0492040e+00 0.0000000e+00
14072 1.3615404e+04 1.0822047e-01 3.4235614e+01 4.8239176e+00 0.0000000e+00
14073 1.2792502e+04 1.0161127e-01 3.1408654e+01 4.8465003e+00 0.0000000e+00
14074 1.2268593e+04 9.9406416e-02 2.9865310e+01 5.0389241e+00 0.0000000e+00
14075 1.2063598e+04 9.7105958e-02 2.8727553e+01 5.2186027e+00 0.0000000e+00
14076 1.1708999e+04 9.4565815e-02 2.7669324e+01 5.3238040e+00 0.0000000e+00
14077 1.1475284e+04 9.2663923e-02 2.6650725e+01 5.4413649e+00 0.0000000e+00
14078 1.1450066e+04 9.2162838e-02 2.6575093e+01 5.2739741e+00 0.0000000e+00
14079 1.1519192e+04 9.1384829e-02 2.6437401e+01 5.1153617e+00 0.0000000e+00
14080 1.1642218e+04 9.0705052e-02 2.6407022e+01 5.0938981e+00 0.0000000e+00
14081 1.1734580e+04 9.1291693e-02 2.6908731e+01 5.0757617e+00 0.0000000e+00
14082 1.1848834e+04 9.0236818e-02 2.7335339e+01 5.0441574e+00 0.0000000e+00
14083 1.1882831e+04 8.8742758e-02 2.7602628e+01 4.9368247e+00 0.0000000e+00
14084 1.1888296e+04 8.8490359e-02 2.7919557e+01 4.8844349e+00 0.0000000e+00
14085 1.1821886e+04 8.8095999e-02 2.7844534e+01 4.8120069e+00 0.0000000e+00
14086 1.1753261e+04 8.6446174e-02 2.7476999e+01 4.7449713e+00 0.0000000e+00
14087 1.1700594e+04 8.5082031e-02 2.7212111e+01 4.6438605e+00 0.0000000e+00
14088 1.1741503e+04 8.4284290e-02 2.7080989e+01 4.4767286e+00 0.0000000e+00
14089 1.1855252e+04 8.3426675e-02 2.7019390e+01 4.3010841e+00 0.0000000e+00
14090 1.1902690e+04 8.3470474e-02 2.7221416e+01 4.1378567e+00 0.0000000e+00
14091 1.1953843e+04 8.4740246e-02 2.7616528e+01 4.0393543e+00 0.0000000e+00
14092 1.2079665e+04 8.6637550e-02 2.8215933e+01 3.9680286e+00 0.0000000e+00
14093 1.2063216e+04 8.6927447e-02 2.8144598e+01 3.9420388e+00 0.0000000e+00
14094 1.1799466e+04 8.6392080e-02 2.7545146e+01 3.9455163e+00 0.0000000e+00
14095 1.1721044e+04 8.4936367e-02 2.6189152e+01 4.0389616e+00 0.0000000e+00
14096 1.2054017e+04 8.5701348e-02 2.6570339e+01 4.1359108e+00 0.0000000e+00
14097 1.2720950e+04 8.6726266e-02 2.7369895e+01 4.3348617e+00 0.0000000e+00
14098 1.3455069e+04 8.6393835e-02 2.8226511e+01 4.5009326e+00 0.0000000e+00
14099 1.4221826e+04 8.6395745e-02 2.9096677e+01 4.6665181e+00 0.0000000e+00
14100 1.4819215e+04 8.8247965e-02 2.9941367e+01 4.8384705e+00 0.0000000e+00
14101 1.5378323e+04 9.0110040e-02 3.1279811e+01 5.0517463e+00 0.0000000e+00
14102 1.5756247e+04 8.9548339e-02 3.2117400e+01 5.1790766e+00 0.0000000e+00
14103 1.5926829e+04 8.7779219e-02 3.1972373e+01 5.3607827e+00 0.0000000e+00
14104 1.6293729e+04 8.8095526e-02 3.2801761e+01 5.5421331e+00 0.0000000e+00
14105 1.7487334e+04 9.0883337e-02 3.5171764e+01 5.7538828e+00 0.0000000e+00
14106 1.8317430e+04 9.3017525e-02 3.6782985e+01 6.0093711e+00 0.0000000e+00
14107 1.9210008e+04 9.5002560e-02 3.8246938e+01 6.3780900e+00 0.0000000e+00
14108 1.8327364e+04 9.1586838e-02 3.6513005e+01 6.5882956e+00 0.0000000e+00
14109 1.7310046e+04 8.9500156e-02 3.4378300e+01 6.4438906e+00 0.0000000e+00
14110 1.7501064e+04 8.8757483e-02 3.4404457e+01 6.4600414e+00 0.0000000e+00
14111 1.8400694e+04 9.3200473e-02 3.5054356e+01 6.8734674e+00 0.0000000e+00
14112 2.0039248e+04 9.8548170e-02 3.7157046e+01 7.2507541e+00 0.0000000e+00
14113 2.0521344e+04 1.0019876e-01 3.8072223e+01 7.5065883e+00 0.0000000e+00
14114 2.0102869e+04 9.8755605e-02 3.7148018e+01 7.4363031e+00 0.0000000e+00
14115 1.9520511e+04 9.6147649e-02 3.5844464e+01 7.1147122e+00 0.0000000e+00
14116 1.8845850e+04 9.2673982e-02 3.4648473e+01 6.7948823e+00 0.0000000e+00
14117 1.8271851e+04 8.9554917e-02 3.3419375e+01 6.5648706e+00 0.0000000e+00
14118 1.7918607e+04 8.8429334e-02 3.2485909e+01 6.2339237e+00 0.0000000e+00
14119 1.7756142e+04 8.8280312e-02 3.2185781e+01 5.8013154e+00 0.0000000e+00
14120 1.7513768e+04 8.7926837e-02 3.1805286e+01 5.3223336e+00 0.0000000e+00
14121 1.7521191e+04 8.8932632e-02 3.1748639e+01 5.1065562e+00 0.0000000e+00
14122 1.7710369e+04 8.9767106e-02 3.2187962e+01 4.9708512e+00 0.0000000e+00
14123 1.8022283e+04 9.1054612e-02 3.2980040e+01 4.9205536e+00 0.0000000e+00
14124 1.8104010e+04 9.3522432e-02 3.3629290e+01 5.0376781e+00 0.0000000e+00
14125 1.8419720e+04 9.6978994e-02 3.4734892e+01 5.2150950e+00 0.0000000e+00
14126 1.9143558e+04 1.0179460e-01 3.6840781e+01 5.4376680e+00 0.0000000e+00
14127 2.0113643e+04 1.0678595e-01 3.9001831e+01 5.7556635e+00 0.0000000e+00
14128 2.1096479e+04 1.1191998e-01 4.1121551e+01 6.0665178e+00 0.0000000e+00
14129 2.1652432e+04 1.1491212e-01 4.2302111e+01 6.7127320e+00 0.0000000e+00
14130 2.1928756e+04 1.1900203e-01 4.3718980e+01 7.2735075e+00 0.0000000e+00
14131 2.2129777e+04 1.2170465e-01 4.4769232e+01 7.6890768e+00 0.0000000e+00
14132 2.1753101e+04 1.2083821e-01 4.4171103e+01 8.0784532e+00 0.0000000e+00
14133 1.9467946e+04 1.1313907e-01 4.0004908e+01 8.3989648e+00 0.0000000e+00
14134 1.7661541e+04 1.0776303e-01 3.6605492e+01 7.9713366e+00 0.0000000e+00
14135 1.6532219e+04 1.0539331e-01 3.4760244e+01 7.4727480e+00 0.0000000e+00
14136 1.6271147e+04 1.0392038e-01 3.3882365e+01 7.2597766e+00 0.0000000e+00
14137 1.5994850e+04 1.0100556e-01 3.2789927e+01 6.9180881e+00 0.0000000e+00
14138 1.5867466e+04 1.0008684e-01 3.2784932e+01 6.5168974e+00 0.0000000e+00
14139 1.5886903e+04 1.0107902e-01 3.3442582e+01 6.0940949e+00 0.0000000e+00
14140 1.6357198e+04 1.0212211e-01 3.4399671e+01 5.7545073e+00 0.0000000e+00
14141 1.7000720e+04 1.0299582e-01 3.5426314e+01 5.4615952e+00 0.0000000e+00
14142 1.7774334e+04 1.0533757e-01 3.6875012e+01 5.3022105e+00 0.0000000e+00
14143 1.8611849e+04 1.0837007e-01 3.8600909e+01 5.4102010e+00 0.0000000e+00
14144 1.9289610e+04 1.1121306e-01 4.0105015e+01 5.5758561e+00 0.0000000e+00
14145 1.9347276e+04 1.1294039e-01 4.0545837e+01 5.8945982e+00 0.0000000e+00
14146 1.8288097e+04 1.1169987e-01 3.8874222e+01 6.2152455e+00 0.0000000e+00
